repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
wuchangming/spy-debugger,>1800,7619,2025-09-19T03:13:58Z,package.json,21,12,"GHSA-p6mc-m468-83gw,GHSA-29mw-wpgm-hmr9,GHSA-qw6h-vgh9-j6wx,GHSA-cm5g-3pgc-8rg4,GHSA-9vvw-cc9w-f27h,GHSA-2p57-rm9w-gvfp,GHSA-gxpj-cx7g-858c,GHSA-35jh-r3h4-6jhm,GHSA-78xj-cgh5-2h22,GHSA-9cp3-fh5x-xfcj,GHSA-rv95-896h-c2vc,GHSA-jj78-5fmv-mv28","CVE-2024-29041,CVE-2024-43796,CVE-2024-29415,CVE-2017-20165,CVE-2024-9266,CVE-2017-16098,CVE-2020-8203,CVE-2020-28500,CVE-2023-42282,CVE-2017-16137,CVE-2021-23337,CVE-2024-10491","3.5,4.0,7.5,7.2,9.8","HIGH,LOW,MODERATE,LOW,MODERATE,LOW,HIGH,HIGH,MODERATE,HIGH,LOW,HIGH",0
hotoo/pinyin,>1800,7744,2025-09-21T03:13:10Z,package.json,40,3,"GHSA-8mmm-9v2q-x3f9,GHSA-gcx4-mw62-g8wm,GHSA-p8p7-x288-28g6","CVE-2023-28155,CVE-2024-47068,CVE-2022-37611","6.1,6.1,6.1","MODERATE,HIGH,CRITICAL",0
webpack/webpack-dev-server,>1800,7844,2025-09-22T17:32:55Z,package.json,90,3,"GHSA-968p-4wvh-cqc8,GHSA-qwcr-r2fm-qrc7,GHSA-92vj-g62v-jqhh","CVE-2024-45590,CVE-2025-27789,CVE-2025-59139","7.5,5.3","HIGH,MODERATE,MODERATE",0
1j01/jspaint,>1800,7549,2025-09-22T17:28:36Z,package.json,62,8,"GHSA-qqvq-6xgj-jw8g,GHSA-6r2x-8pq8-9489,GHSA-7m48-wc93-9g85,GHSA-p7v2-p9m8-qqg7,GHSA-qw6h-vgh9-j6wx,GHSA-7x97-j373-85x5,GHSA-vmqv-hx8q-j7mg,GHSA-qwcr-r2fm-qrc7","CVE-2023-29198,CVE-2024-46993,CVE-2023-39956,CVE-2024-43796,CVE-2025-55305,CVE-2024-45590,CVE-2023-44402,CVE-2023-5217","6.1,5.0,7.5","MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,LOW,HIGH",0
sub-store-org/Sub-Store,>1800,7538,2025-09-22T16:43:09Z,package.json,49,11,"GHSA-67mh-4wv8-2f99,GHSA-4www-5p9h-95mh,GHSA-qwcr-r2fm-qrc7,GHSA-qw6h-vgh9-j6wx,GHSA-mwcw-c2x4-8c55,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-cxrh-j4jr-qwg3,GHSA-9gqv-wp59-fq42,GHSA-wf5p-g6vw-rhxx,GHSA-rv95-896h-c2vc","CVE-2024-29041,CVE-2024-43796,CVE-2025-32996,CVE-2025-32997,CVE-2024-57965,CVE-2025-27152,CVE-2025-47279,CVE-2023-45857,CVE-2024-45590,CVE-2024-55565,CVE-2025-58754","7.5,5.0,0.0","HIGH,LOW,MODERATE,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,HIGH",0
ApoorvSaxena/lozad.js,>1800,7502,2025-09-18T19:24:31Z,package.json,19,0,,,,,0
fishjar/kiss-translator,>1800,7458,2025-09-22T22:45:45Z,package.json,25,0,,,,,0
plopjs/plop,>1800,7516,2025-09-22T03:47:55Z,package.json,39,0,,,,,0
Vincit/objection.js,>1800,7345,2025-09-21T17:37:25Z,package.json,36,14,"GHSA-9qrh-qjmc-5w2p,GHSA-x2rg-q646-7m2v,GHSA-4w2v-q235-vp99,GHSA-58v4-qwx5-7f59,GHSA-jr5f-v2jv-69x6,GHSA-r659-8xfp-j327,GHSA-4jv9-3563-23j3,GHSA-4hjh-wcwx-xvwj,GHSA-jqv5-7xpx-qj74,GHSA-wf5p-g6vw-rhxx,GHSA-jgmv-j7ww-jx2x,GHSA-593f-38f6-jp5m,GHSA-cph5-m8f7-6c5x","CVE-2022-21227,CVE-2022-43441,CVE-2016-20018,CVE-2025-27152,CVE-2024-57965,CVE-2025-8129,CVE-2020-28168,CVE-2025-32379,CVE-2025-25200,CVE-2023-45857,CVE-2019-10757,CVE-2021-3749,CVE-2021-3766,CVE-2025-58754","7.5,7.5,7.5,7.5,0.0,8.1,3.5","CRITICAL,CRITICAL,CRITICAL,HIGH,MODERATE,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,HIGH,CRITICAL,MODERATE,LOW",0
olifolkerd/tabulator,>1800,7319,2025-09-21T20:18:44Z,package.json,19,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
violentmonkey/violentmonkey,>1800,7327,2025-09-22T19:43:26Z,package.json,71,3,"GHSA-3xgq-45jj-v275,GHSA-7fh5-64p2-3v2j,GHSA-7r3h-m5j6-3q42","CVE-2024-21538,CVE-2023-44270,CVE-2022-35954",,"MODERATE,MODERATE,HIGH",0
clappr/clappr,>1800,7310,2025-09-22T17:31:05Z,package.json,101,4,"GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-7fh5-64p2-3v2j,GHSA-gcx4-mw62-g8wm","CVE-2023-44270,CVE-2025-30359,CVE-2024-47068,CVE-2025-30360","6.1,6.1,6.1","MODERATE,MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE",0
UnblockNeteaseMusic/server,>1800,7292,2025-09-22T17:29:15Z,package.json,18,1,GHSA-22r3-9w55-cj54,CVE-2024-24828,6.6,MODERATE,0
xanderfrangos/twinkle-tray,>1800,7294,2025-09-22T18:45:32Z,package.json,58,2,"GHSA-3h5v-q93c-6h6q,GHSA-968p-4wvh-cqc8","CVE-2024-37890,CVE-2025-27789",,"HIGH,MODERATE",0
sindresorhus/execa,>1800,7278,2025-09-22T22:23:55Z,package.json,26,0,,,,,0
AlaSQL/alasql,>1800,7184,2025-09-21T13:58:38Z,package.json,19,1,,CVE-2020-8178,9.8,,0
node-formidable/formidable,>1800,7165,2025-09-21T07:48:58Z,package.json,21,2,"GHSA-gcx4-mw62-g8wm,GHSA-jgmv-j7ww-jx2x","CVE-2024-47068,CVE-2025-8129","6.1,3.5","HIGH,LOW",0
hotwired/turbo,>1800,7123,2025-09-22T10:48:57Z,package.json,14,5,"GHSA-44fp-w29j-9vj5,GHSA-rv95-896h-c2vc,GHSA-qw6h-vgh9-j6wx,GHSA-gcx4-mw62-g8wm,GHSA-qwcr-r2fm-qrc7","CVE-2024-29041,CVE-2024-43796,CVE-2024-47068,CVE-2024-45590,CVE-2025-47935","7.5,6.1,5.0","HIGH,HIGH,HIGH,MODERATE,LOW",0
nodejs/undici,>1800,7152,2025-09-22T17:08:45Z,package.json,34,8,"GHSA-3h5v-q93c-6h6q,GHSA-jr5f-v2jv-69x6,GHSA-8hc4-vh64-cxmj,GHSA-4hjh-wcwx-xvwj,GHSA-p8p7-x288-28g6","CVE-2024-37890,CVE-2024-57965,CVE-2025-27152,CVE-2023-28155,CVE-2023-2968,CVE-2025-58754,CVE-2024-39338,CVE-2022-41919","0.0,4.2,7.5","HIGH,HIGH,HIGH,HIGH,MODERATE",0
tjy-gitnub/win12,>1800,7054,2025-09-22T15:50:14Z,package.json,0,0,,,,,0
LiteLoaderQQNT/LiteLoaderQQNT,>1800,6919,2025-09-22T20:19:10Z,package.json,0,0,,,,,0
sindresorhus/query-string,>1800,6887,2025-09-19T03:59:48Z,package.json,9,0,,,,,0
jspreadsheet/ce,>1800,7009,2025-09-22T16:38:00Z,package.json,29,3,"GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-4vvj-4cpr-p986","CVE-2024-43788,CVE-2025-30359,CVE-2025-30360",6.4,"MODERATE,MODERATE,MODERATE",0
jaywcjlove/hotkeys-js,>1800,6973,2025-09-22T17:28:21Z,package.json,32,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
floccusaddon/floccus,>1800,7077,2025-09-22T19:31:39Z,package.json,94,5,"GHSA-29mw-wpgm-hmr9,GHSA-r683-j2x4-v87g,GHSA-35jh-r3h4-6jhm,GHSA-5j4c-8p2g-v4jx","CVE-2024-9506,CVE-2022-0235,CVE-2020-28500,CVE-2021-3794,CVE-2021-23337","8.8,7.2,7.5","HIGH,MODERATE,HIGH,LOW",2
di-sukharev/opencommit,>1800,6871,2025-09-22T20:20:28Z,package.json,45,5,"GHSA-wf5p-g6vw-rhxx,GHSA-jr5f-v2jv-69x6,GHSA-8hc4-vh64-cxmj,GHSA-4hjh-wcwx-xvwj","CVE-2024-57965,CVE-2025-27152,CVE-2023-45857,CVE-2025-58754,CVE-2024-39338",0.0,"MODERATE,HIGH,HIGH,HIGH",0
arkime/arkime,>1800,7100,2025-09-22T17:40:18Z,package.json,120,4,"GHSA-vc8w-jr9v-vj7f,GHSA-35jh-r3h4-6jhm,GHSA-g3ch-rx76-35fx,GHSA-5j4c-8p2g-v4jx","CVE-2024-6783,CVE-2024-9506,CVE-2024-6531,CVE-2021-23337",,"HIGH,LOW,MODERATE,MODERATE",0
jesse-ai/jesse,>1800,6859,2025-09-22T03:28:43Z,package.json,0,0,,,,,0
travist/jsencrypt,>1800,6771,2025-09-21T17:30:24Z,package.json,18,0,,,,,0
shentao/vue-multiselect,>1800,6783,2025-09-18T19:08:07Z,package.json,24,13,"GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-64vr-g452-qvp3,GHSA-9cwx-2883-4wfx,GHSA-c24v-8rfc-w8vw,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-gcx4-mw62-g8wm,GHSA-356w-63v5-8wf4,GHSA-vg6x-rcgg-rjx6,GHSA-8jhw-289h-jh2g,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3","CVE-2025-32395,CVE-2024-47068,CVE-2025-24010,CVE-2025-46565,CVE-2025-30208,CVE-2024-45811,CVE-2024-45812,CVE-2024-23331,CVE-2025-58751,CVE-2025-31125,CVE-2025-58752,CVE-2024-31207,CVE-2025-31486","5.3,6.1","HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH",26
davidjbradshaw/iframe-resizer,>1800,6846,2025-09-22T09:27:23Z,package.json,100,0,,,,,0
dylang/npm-check,>1800,6634,2025-09-21T10:53:04Z,package.json,33,0,,,,,0
Choices-js/Choices,>1800,6641,2025-09-22T06:28:47Z,package.json,52,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
xaboy/form-create,>1800,6739,2025-09-22T07:57:39Z,package.json,94,7,"GHSA-4rq4-32rv-6wp6,GHSA-64g7-mvw6-v9qj,GHSA-5m5x-9j46-h678,GHSA-7fh5-64p2-3v2j,GHSA-gcx4-mw62-g8wm,GHSA-g3ch-rx76-35fx,GHSA-g7mw-5cq6-fv82","CVE-2022-0144,CVE-2025-57665,CVE-2023-44270,CVE-2024-6783,CVE-2024-47068","7.1,6.1,6.1,6.1","MODERATE,HIGH,HIGH,MODERATE,HIGH,MODERATE,HIGH,MODERATE",3
ppoffice/hexo-theme-icarus,>1800,6575,2025-09-22T12:13:34Z,package.json,17,1,GHSA-x2jc-989c-47q4,CVE-2023-39584,,HIGH,0
cmliu/CF-Workers-SUB,>1800,6489,2025-09-22T19:33:47Z,package.json,0,0,,,,,0
tensorflow/tfjs-examples,>1800,6746,2025-09-20T14:18:53Z,package.json,250,16,"GHSA-4v9v-hfq4-rm2v,GHSA-p6mc-m468-83gw,GHSA-29mw-wpgm-hmr9,GHSA-rc3x-jf5g-xvc5,GHSA-qw6h-vgh9-j6wx,GHSA-52f5-9888-hmc6,GHSA-4vvj-4cpr-p986,GHSA-9jgg-88mc-972h,GHSA-35jh-r3h4-6jhm,GHSA-968p-4wvh-cqc8,GHSA-7x7c-qm48-pq9c,GHSA-rcm2-22f3-pqv3,GHSA-rv95-896h-c2vc,GHSA-25hc-qcg6-38wj","CVE-2025-54798,CVE-2024-29041,CVE-2024-43796,CVE-2021-23337,CVE-2025-30360,CVE-2020-28500,CVE-2020-8203,GO-2024-2808,CVE-2024-43788,CVE-2021-23495,CVE-2024-4128,CVE-2022-0437,CVE-2025-30359,CVE-2025-27789,CVE-2024-38355,CVE-2023-33976","7.5,7.5,7.5,7.5,7.5,6.4,7.5,7.5,5.0,7.5,7.5,7.2,5.0,7.5,7.5,7.5,5.4","LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH,MODERATE,HIGH,MODERATE,LOW,MODERATE,MODERATE",0
dequelabs/axe-core,>1800,6614,2025-09-22T15:41:12Z,package.json,88,2,GHSA-968p-4wvh-cqc8,"CVE-2025-27789,CVE-2024-43297",4.3,MODERATE,0
share/sharedb,>1800,6482,2025-09-22T12:53:22Z,package.json,40,17,"GHSA-3h5v-q93c-6h6q,GHSA-4r4m-qw57-chr8,GHSA-g4jq-h2w9-997c,GHSA-64vr-g452-qvp3,GHSA-9cwx-2883-4wfx,GHSA-qw6h-vgh9-j6wx,GHSA-c24v-8rfc-w8vw,GHSA-xcj6-pq6g-qj4x,GHSA-x574-m823-4x7w,GHSA-353f-5xf4-qw67,GHSA-vg6x-rcgg-rjx6,GHSA-356w-63v5-8wf4,GHSA-4943-9vgg-gr5r,GHSA-8jhw-289h-jh2g,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3,GHSA-rv95-896h-c2vc","CVE-2023-34092,CVE-2025-32395,CVE-2024-29041,CVE-2024-43796,CVE-2024-37890,CVE-2025-24010,CVE-2025-46565,CVE-2025-30208,CVE-2024-45812,CVE-2024-45811,CVE-2024-23331,CVE-2025-58751,CVE-2025-31125,CVE-2025-58752,CVE-2024-31207,CVE-2021-3163,CVE-2025-31486","5.3,5.0","HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH,MODERATE,LOW,MODERATE",2
stalniy/casl,>1800,6534,2025-09-22T12:03:07Z,package.json,101,5,"GHSA-f246-xrrj-g8j6,GHSA-m6j2-v3gq-45r5,GHSA-x2pg-mjhr-2m5x,GHSA-gcx4-mw62-g8wm","CVE-2019-10062,CVE-2020-7773,CVE-2020-26226,CVE-2024-47068,CVE-2022-31051","6.5,8.1,6.1,6.1,6.1,8.1,6.1","MODERATE,MODERATE,HIGH,MODERATE,HIGH",0
RobinHerbots/Inputmask,>1800,6460,2025-09-19T14:23:45Z,package.json,67,0,,,,,0
imba/imba,>1800,6462,2025-09-22T23:56:42Z,package.json,86,21,"GHSA-4r4m-qw57-chr8,GHSA-64vr-g452-qvp3,GHSA-qw6h-vgh9-j6wx,GHSA-cm22-4g7w-348p,GHSA-c24v-8rfc-w8vw,GHSA-952p-6rrq-rcjv,GHSA-52f5-9888-hmc6,GHSA-x574-m823-4x7w,GHSA-3xgq-45jj-v275,GHSA-353f-5xf4-qw67,GHSA-8jhw-289h-jh2g,GHSA-356w-63v5-8wf4,GHSA-92r3-m2mg-pj97,GHSA-g4jq-h2w9-997c,GHSA-67mh-4wv8-2f99,GHSA-9cwx-2883-4wfx,GHSA-xcj6-pq6g-qj4x,GHSA-vg6x-rcgg-rjx6,GHSA-jqfw-vq24-v9c3,GHSA-859w-5945-r5v3,GHSA-rv95-896h-c2vc","CVE-2023-49293,CVE-2025-54798,CVE-2024-29041,CVE-2024-43796,CVE-2025-24010,CVE-2025-46565,CVE-2024-21538,CVE-2024-45812,CVE-2024-45811,CVE-2024-23331,CVE-2025-58752,CVE-2024-31207,CVE-2024-43800,CVE-2023-34092,CVE-2025-32395,CVE-2024-4067,CVE-2025-30208,CVE-2025-58751,CVE-2025-31125,CVE-2025-31486","5.3,5.0,5.3,5.3,5.0,5.3","HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,LOW,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,LOW,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,LOW,HIGH",0
ipfs/ipfs-desktop,>1800,6370,2025-09-22T22:40:56Z,package.json,42,3,"GHSA-pfrx-2q88-qq97,GHSA-52f5-9888-hmc6","CVE-2025-54798,CVE-2022-33987,CVE-2022-29257",6.6,"MODERATE,LOW",0
Dooy/chatgpt-web-midjourney-proxy,>1800,6443,2025-09-22T14:05:30Z,package.json,69,40,"GHSA-4www-5p9h-95mh,GHSA-4r4m-qw57-chr8,GHSA-fjgf-rc76-4x9p,GHSA-c24v-8rfc-w8vw,GHSA-x574-m823-4x7w,GHSA-44fp-w29j-9vj5,GHSA-jr5f-v2jv-69x6,GHSA-7fh5-64p2-3v2j,GHSA-4hjh-wcwx-xvwj,GHSA-rv95-896h-c2vc,GHSA-pp7p-q8fx-2968,GHSA-cg87-wmx4-v546,GHSA-3mv9-4h5g-vhg3,GHSA-8hc4-vh64-cxmj,GHSA-9cwx-2883-4wfx,GHSA-xcj6-pq6g-qj4x,GHSA-g5hg-p3ph-g8qg,GHSA-jqfw-vq24-v9c3,GHSA-4pg4-qvpc-4q3h,GHSA-qw6h-vgh9-j6wx,GHSA-c7qv-q95q-8v27,GHSA-f98w-7cxr-ff2h,GHSA-64vr-g452-qvp3,GHSA-fjxv-7rqg-78g4,GHSA-353f-5xf4-qw67,GHSA-8jhw-289h-jh2g,GHSA-9gqv-wp59-fq42,GHSA-wf5p-g6vw-rhxx,GHSA-356w-63v5-8wf4,GHSA-xwcq-pm8m-c4vf,GHSA-p2ph-7g93-hw3m,GHSA-x8qp-wqqm-57ph,GHSA-g4jq-h2w9-997c,GHSA-64fm-8hw2-v72w,GHSA-3wc5-fcw2-2329,GHSA-cvr6-37gx-v8wc,GHSA-vg6x-rcgg-rjx6,GHSA-859w-5945-r5v3,GHSA-qwcr-r2fm-qrc7","CVE-2024-43796,CVE-2025-32996,CVE-2025-32997,CVE-2025-57753,CVE-2025-46565,CVE-2024-45811,CVE-2024-23331,CVE-2025-48997,CVE-2025-58752,CVE-2025-58754,CVE-2025-7338,CVE-2025-32395,CVE-2025-23207,CVE-2024-57965,CVE-2025-27152,CVE-2023-46233,CVE-2025-30208,CVE-2024-28245,CVE-2025-53892,CVE-2025-58751,CVE-2025-27597,CVE-2024-45590,CVE-2025-31125,CVE-2025-31486,CVE-2024-28246,CVE-2023-44270,CVE-2024-29041,CVE-2024-28244,CVE-2025-24010,CVE-2024-45812,CVE-2024-53384,CVE-2025-47944,CVE-2024-39338,CVE-2024-31207,CVE-2023-34092,CVE-2024-21536,CVE-2025-7783,CVE-2023-45857,CVE-2025-47935,CVE-2024-28243","7.5,6.3,9.1,7.5,0.0,5.0,5.3","HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,CRITICAL,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,HIGH,HIGH,HIGH,MODERATE,MODERATE,CRITICAL,HIGH,MODERATE,LOW,MODERATE,LOW,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",0
bfirsh/jsnes,>1800,6251,2025-09-19T07:33:23Z,package.json,13,0,,,,,0
expressjs/session,>1800,6342,2025-09-13T17:50:11Z,package.json,16,3,"GHSA-rv95-896h-c2vc,GHSA-qw6h-vgh9-j6wx","CVE-2024-29041,CVE-2024-43796,CVE-2017-18589","7.5,5.0","MODERATE,LOW",0
davila7/claude-code-templates,>1800,6358,2025-09-23T00:53:29Z,package.json,27,2,"GHSA-rv95-896h-c2vc,GHSA-qw6h-vgh9-j6wx","CVE-2024-29041,CVE-2024-43796",5.0,"MODERATE,LOW",0
hmjz100/LinkSwift,>1800,6151,2025-09-23T01:00:31Z,package.json,0,0,,,,,0
neetcode-gh/leetcode,>1800,6145,2025-09-22T17:29:18Z,package.json,1,0,,,,,0
zumerlab/snapdom,>1800,6139,2025-09-22T18:44:39Z,package.json,3,0,,,,,0
PrismarineJS/mineflayer,>1800,6151,2025-09-22T19:18:32Z,package.json,36,0,,,,,0
ly525/luban-h5,>1800,6220,2025-09-19T09:29:40Z,package.json,79,27,"GHSA-79vf-hf9f-j9q8,GHSA-5359-pvf2-pw78,GHSA-v65r-p3vv-jjfv,GHSA-37hx-4mcq-wc3h,GHSA-9qrh-qjmc-5w2p,GHSA-9hcv-j9pv-qmph,GHSA-hgqx-r2hp-jr38,GHSA-5vm8-hhgr-jcjp,GHSA-xrjf-phvv-r4vr,GHSA-w9jx-4g6g-rp7x,GHSA-jqv5-7xpx-qj74,GHSA-x5cw-843f-r366,GHSA-5j4c-8p2g-v4jx,GHSA-4phg-hpqm-c3j4,GHSA-g3ch-rx76-35fx,GHSA-r8hm-w5f7-wj39,GHSA-rhf5-2378-3w3w,GHSA-9qgm-w87q-hx89,GHSA-438c-3975-5x3f,GHSA-gg8r-xjwq-4w92,GHSA-vgj7-895j-gpr6,GHSA-mcqm-6ff4-53qx,GHSA-85vg-grr5-pw42,GHSA-v626-r774-j7f8,GHSA-5h9g-x5rv-25wg,GHSA-4jv9-3563-23j3,GHSA-f6fm-r26q-p747","CVE-2024-9506,CVE-2024-52588,CVE-2022-21227,CVE-2025-5897,CVE-2022-23494,CVE-2022-25646,CVE-2022-30618,CVE-2020-28459,CVE-2024-29203,CVE-2022-0764,CVE-2024-6783,CVE-2022-29894,CVE-2022-27263,CVE-2021-46440,CVE-2023-45819,CVE-2024-21908,CVE-2021-28128,CVE-2023-48219,CVE-2022-30617,CVE-2024-38357,CVE-2023-45818,CVE-2024-38356,CVE-2022-31367,CVE-2024-29881,CVE-2016-20018,CVE-2022-43441,CVE-2024-21910","4.9,5.4,8.1,4.3","HIGH,HIGH,HIGH,HIGH,MODERATE,HIGH,CRITICAL,MODERATE,MODERATE,HIGH,HIGH,HIGH,MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",0
openstyles/stylus,>1800,6128,2025-09-22T13:25:20Z,package.json,47,0,,,,,0
itorr/nbnhhsh,>1800,6087,2025-09-22T19:40:36Z,package.json,0,0,,,,,0
victornpb/undiscord,>1800,6062,2025-09-22T14:50:52Z,package.json,12,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
graphite-project/graphite-web,>1800,6024,2025-09-21T17:38:29Z,package.json,0,0,,,,,0
metowolf/vCards,>1800,5980,2025-09-22T16:09:07Z,package.json,17,0,,,,,0
thoughtbot/administrate,>1800,5970,2025-09-18T15:17:17Z,package.json,10,0,,,,,0
alexcasalboni/aws-lambda-power-tuning,>1800,5902,2025-09-22T16:18:03Z,package.json,22,0,,,,,0
bitcoinjs/bitcoinjs-lib,>1800,5905,2025-09-22T15:23:47Z,package.json,43,0,,,,,0
css-doodle/css-doodle,>1800,5841,2025-09-22T04:09:17Z,package.json,2,0,,,,,0
tailwindlabs/tailwindcss-typography,>1800,5870,2025-09-22T12:25:36Z,package.json,14,14,"GHSA-qpjv-v59x-3qc4,GHSA-wr66-vrwm-5g5x,GHSA-c59h-r6p8-q9wc,GHSA-7gfc-8cq8-jh5f,GHSA-g77x-44xx-532m,GHSA-fmvm-x8mv-47mj,GHSA-hwj9-h5mp-3pm3,GHSA-4342-x723-ch2f,GHSA-7fh5-64p2-3v2j,GHSA-25mp-g6fv-mqxx,GHSA-g5qg-72qw-gw5v,GHSA-566m-qj78-rww5,GHSA-f82v-jwr5-mffw,GHSA-xv57-4mr9-wg8v","CVE-2022-23646,CVE-2025-55173,CVE-2021-23382,CVE-2021-43803,CVE-2023-44270,CVE-2022-21721,CVE-2021-23368,CVE-2024-47831,CVE-2025-57822,CVE-2025-32421,CVE-2024-51479,CVE-2025-29927,CVE-2025-57752,CVE-2023-46298",5.3,"MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,CRITICAL,LOW,MODERATE,HIGH,LOW,MODERATE,MODERATE,MODERATE",0
openpgpjs/openpgpjs,>1800,5876,2025-09-22T22:37:35Z,package.json,47,0,,,,,0
mscdex/ssh2,>1800,5697,2025-09-22T13:45:07Z,package.json,4,0,,,,,0
marcelscruz/public-apis,>1800,5691,2025-09-22T15:48:09Z,package.json,2,0,,,,,0
up-for-grabs/up-for-grabs.net,>1800,5824,2025-09-22T15:58:51Z,package.json,21,0,,,,,0
gz-yami/mall4cloud,>1800,5895,2025-09-21T14:22:57Z,package.json,82,27,"GHSA-4r4m-qw57-chr8,GHSA-64vr-g452-qvp3,GHSA-c24v-8rfc-w8vw,GHSA-x574-m823-4x7w,GHSA-mmhx-hmjr-r674,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj,GHSA-356w-63v5-8wf4,GHSA-8jhw-289h-jh2g,GHSA-wf5p-g6vw-rhxx,GHSA-92r3-m2mg-pj97,GHSA-p2ph-7g93-hw3m,GHSA-xwcq-pm8m-c4vf,GHSA-x8qp-wqqm-57ph,GHSA-g4jq-h2w9-997c,GHSA-8hc4-vh64-cxmj,GHSA-5m5x-9j46-h678,GHSA-9cwx-2883-4wfx,GHSA-xcj6-pq6g-qj4x,GHSA-9r9m-ffp6-9x4v,GHSA-vg6x-rcgg-rjx6,GHSA-gx9m-whjm-85jf,GHSA-jqfw-vq24-v9c3,GHSA-vhxf-7vqr-mrjg,GHSA-859w-5945-r5v3","CVE-2023-49293,CVE-2024-47875,CVE-2025-26791,CVE-2025-24010,CVE-2025-46565,CVE-2024-45812,CVE-2024-45811,CVE-2024-23331,CVE-2024-52809,CVE-2025-58752,CVE-2024-31207,CVE-2025-58754,CVE-2024-39338,CVE-2024-45801,CVE-2025-31125,CVE-2025-32395,CVE-2023-45857,CVE-2024-57965,CVE-2025-27152,CVE-2023-46233,CVE-2025-57665,CVE-2025-30208,CVE-2025-53892,CVE-2025-58751,CVE-2025-27597,CVE-2024-29881,CVE-2025-31486","0.0,9.1,5.3,4.3,5.3","HIGH,HIGH,MODERATE,MODERATE,HIGH,HIGH,HIGH,MODERATE,MODERATE,HIGH,MODERATE,CRITICAL,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,HIGH,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW",1
js-org/js.org,>1800,5575,2025-09-22T17:32:15Z,package.json,0,0,,,,,0
prettier/eslint-config-prettier,>1800,5786,2025-09-22T13:56:35Z,package.json,35,1,,CVE-2020-1481,8.8,,0
brookhong/Surfingkeys,>1800,5838,2025-09-22T16:27:34Z,package.json,47,2,"GHSA-4vvj-4cpr-p986,GHSA-hc6q-2mpp-qw7j","CVE-2024-43788,CVE-2023-28154",6.4,"CRITICAL,MODERATE",0
mwilliamson/mammoth.js,>1800,5674,2025-09-20T19:52:44Z,package.json,20,3,"GHSA-34r7-q49f-h37c,GHSA-c9f4-xj24-8jqx,GHSA-36fh-84j7-cv5h","CVE-2015-8857,CVE-2015-8858,CVE-2022-48285",,"CRITICAL,HIGH,MODERATE",0
