repository,star_range,star,latest_push,files,total_dependencies,number_of_vulnerabilities,ghsa,cve_strings,cvss,severity,sploitus_number_of_pocs
pikhovkin/dj-plotly-dash,50..65,59,2024-11-06T04:22:38Z,package.json,81,5,"GHSA-9jgg-88mc-972h,GHSA-pxg6-pf52-xh8x,GHSA-4v9v-hfq4-rm2v","CVE-2025-30359,CVE-2017-18589,CVE-2024-47764,CVE-2021-42581,CVE-2025-30360","9.1,7.5","MODERATE,MODERATE,LOW",0
neurons-me/this.audio,50..65,59,2025-08-17T16:16:03Z,package.json,0,0,,,,,0
EcrituresNumeriques/stylo,50..65,59,2025-09-23T07:33:47Z,package.json,122,24,"GHSA-qw6h-vgh9-j6wx,GHSA-m7xq-9374-9rvx,GHSA-3h5v-q93c-6h6q,GHSA-qwcr-r2fm-qrc7,GHSA-9crc-q9x8-hgqq,GHSA-jqfw-vq24-v9c3,GHSA-rv95-896h-c2vc,GHSA-x574-m823-4x7w,GHSA-g4jq-h2w9-997c,GHSA-gx9m-whjm-85jf,GHSA-vhxf-7vqr-mrjg,GHSA-h8hf-x3f4-xwgp,GHSA-859w-5945-r5v3,GHSA-mmhx-hmjr-r674,GHSA-f825-f98c-gj3g,GHSA-9m93-w8w6-76hh,GHSA-vg7j-7cwx-8wgw,GHSA-4r4m-qw57-chr8,GHSA-xcj6-pq6g-qj4x,GHSA-356w-63v5-8wf4","BIT-mongoose-2023-3696,CVE-2025-32395,CVE-2025-31486,CVE-2023-3696,CVE-2025-53099,CVE-2024-37890,CVE-2025-23061,CVE-2024-29041,CVE-2022-2564,CVE-2025-30208,CVE-2025-58751,CVE-2024-45801,BIT-mongoose-2022-2564,CVE-2024-43796,CVE-2022-24304,CVE-2024-45590,CVE-2024-47068,CVE-2024-47875,CVE-2025-24964,CVE-2025-31125,CVE-2024-53900,CVE-2025-26791,CVE-2025-58752,CVE-2025-46565","7.5,5.3,7.5,5.0,10.0,7.3,6.1","HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,CRITICAL,MODERATE,LOW,HIGH,CRITICAL,CRITICAL,HIGH,CRITICAL,HIGH,HIGH,MODERATE,HIGH",11
ai/sitnik.ru,50..65,59,2025-09-09T07:34:28Z,package.json,27,0,,,,,0
gugutu/Anki-Note-Linker,50..65,59,2025-09-20T11:31:57Z,package.json,0,0,,,,,0
LewdLeah/Auto-Cards,50..65,59,2025-09-21T12:39:31Z,package.json,0,0,,,,,0
Kailona/ehr,50..65,59,2025-09-20T02:31:33Z,package.json,75,12,"GHSA-wf5p-g6vw-rhxx,GHSA-cph5-m8f7-6c5x,GHSA-56x4-j7p9-fcf9,GHSA-4w2v-q235-vp99,GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-v78c-4p63-2j6c,GHSA-4hjh-wcwx-xvwj,GHSA-wc69-rhjr-hc9g,GHSA-jr5f-v2jv-69x6,GHSA-968p-4wvh-cqc8,GHSA-8hfj-j24r-96c4","CVE-2022-24785,CVE-2025-30359,CVE-2022-39210,CVE-2021-3749,CVE-2023-45857,CVE-2025-30360,CVE-2025-27789,CVE-2020-28168,CVE-2022-31129,CVE-2025-27152,CVE-2025-58754","3.2,7.5,7.5","MODERATE,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,LOW,MODERATE",2
demmings/cachefinance,50..65,59,2025-09-19T09:53:32Z,package.json,0,0,,,,,0
JetBrains/icons,50..65,59,2025-09-18T12:03:42Z,package.json,4,0,,,,,0
deathbybandaid/tdarr_inform,50..65,59,2025-09-21T21:43:02Z,package.json,0,0,,,,,0
WildH0g/apps-script-engine-template,50..65,59,2025-09-23T14:13:00Z,package.json,19,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58751,CVE-2025-58752",5.3,"LOW,LOW",0
billdami/ember-spin-box,50..65,59,2025-09-04T18:11:07Z,package.json,10,9,"GHSA-2cf5-4w76-r9qv,GHSA-f2jv-r9rf-7988,GHSA-765h-qjxv-5f44,GHSA-g9r4-xpmj-mj65,GHSA-q2c6-c6pm-g3gh,GHSA-3cqr-58rm-57f8,GHSA-w457-6q6x-cgp9,GHSA-9prh-257w-9277,GHSA-q42p-pg8m-cqh6","CVE-2019-19919,CVE-2021-23383,CVE-2019-20920,CVE-2021-23369,CVE-2015-8861",5.6,"HIGH,HIGH,HIGH,HIGH,HIGH,CRITICAL,MODERATE,CRITICAL,CRITICAL",1
pedroaf0/netflix_unblocker,50..65,59,2025-09-20T05:40:27Z,package.json,0,0,,,,,0
neurons-me/this.pixel,50..65,59,2025-08-09T14:41:22Z,package.json,0,0,,,,,0
benc-uk/nodejs-demoapp,50..65,59,2025-09-03T03:22:51Z,package.json,18,3,"GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-27152,CVE-2024-57965,CVE-2025-58754",0.0,"HIGH,HIGH",0
developmentseed/pearl-backend,50..65,59,2025-07-02T18:33:08Z,package.json,53,16,"GHSA-qw6h-vgh9-j6wx,GHSA-x55w-vjjp-222r,GHSA-3h5v-q93c-6h6q,GHSA-4jv9-3563-23j3,GHSA-qwcr-r2fm-qrc7,GHSA-qwph-4952-7xr6,GHSA-wc69-rhjr-hc9g,GHSA-rv95-896h-c2vc,GHSA-xvch-5gv4-984h,GHSA-p8p7-x288-28g6,GHSA-8cf7-32gw-wr33,GHSA-hjrf-2m68-5959,GHSA-8hfj-j24r-96c4,GHSA-9wv6-86v2-598j","CVE-2021-44906,CVE-2022-24785,CVE-2024-43796,CVE-2016-20018,CVE-2024-45296,CVE-2021-3820,CVE-2017-1000042,CVE-2024-45590,CVE-2023-3676,CVE-2023-28155,CVE-2022-23539,CVE-2024-29041,CVE-2022-31129,CVE-2024-37890,CVE-2022-23540,CVE-2022-23541","7.5,5.0,7.5,5.9,7.5,6.1,8.8","HIGH,HIGH,HIGH,MODERATE,MODERATE,LOW,HIGH,HIGH,HIGH,CRITICAL,HIGH,HIGH,MODERATE,MODERATE,HIGH",3
humanwhocodes/retry,50..65,59,2025-09-19T22:52:10Z,package.json,11,1,GHSA-gcx4-mw62-g8wm,CVE-2024-47068,6.1,HIGH,0
neurons-me/this.img,50..65,59,2025-08-17T16:20:18Z,package.json,5,1,GHSA-4vvj-4cpr-p986,CVE-2024-43788,6.4,MODERATE,0
aj-archipelago/cortex,50..65,59,2025-09-23T18:20:09Z,package.json,110,24,"GHSA-wf5p-g6vw-rhxx,GHSA-qw6h-vgh9-j6wx,GHSA-8hc4-vh64-cxmj,GHSA-4r6h-8v6p-xvw6,GHSA-3h5v-q93c-6h6q,GHSA-4hjh-wcwx-xvwj,GHSA-fjxv-7rqg-78g4,GHSA-jqfw-vq24-v9c3,GHSA-68jh-rf6x-836f,GHSA-rv95-896h-c2vc,GHSA-x574-m823-4x7w,GHSA-g4jq-h2w9-997c,GHSA-cg87-wmx4-v546,GHSA-9pv7-vfvm-6vr7,GHSA-92vj-g62v-jqhh,GHSA-j5g3-5c8r-7qfx,GHSA-859w-5945-r5v3,GHSA-5pgg-2g8v-p4x9,GHSA-4jrm-c32x-w4jf,GHSA-4r4m-qw57-chr8,GHSA-jr5f-v2jv-69x6,GHSA-xcj6-pq6g-qj4x,GHSA-356w-63v5-8wf4,GHSA-vg6x-rcgg-rjx6","CVE-2025-32395,CVE-2025-31486,CVE-2023-45857,CVE-2024-37890,CVE-2023-0163,CVE-2024-29041,CVE-2025-23207,CVE-2025-30208,CVE-2025-58751,CVE-2025-27152,CVE-2025-58754,CVE-2024-43796,CVE-2024-22363,CVE-2023-26144,CVE-2025-7783,CVE-2024-57965,CVE-2024-39338,CVE-2025-31125,CVE-2025-59139,CVE-2023-30533,CVE-2025-24010,CVE-2025-58752,CVE-2025-46565","5.3,5.0,0.0,5.3,5.3,6.3,0.0","MODERATE,MODERATE,LOW,HIGH,LOW,LOW,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,CRITICAL,MODERATE,MODERATE,HIGH,HIGH,HIGH",35
abhay-raj19/FitBody,50..65,59,2025-09-15T12:27:41Z,package.json,34,14,"GHSA-qw6h-vgh9-j6wx,GHSA-m7xq-9374-9rvx,GHSA-859w-5945-r5v3,GHSA-67mh-4wv8-2f99,GHSA-9cwx-2883-4wfx,GHSA-64vr-g452-qvp3,GHSA-jqfw-vq24-v9c3,GHSA-vg7j-7cwx-8wgw,GHSA-4r4m-qw57-chr8,GHSA-x574-m823-4x7w,GHSA-g4jq-h2w9-997c,GHSA-356w-63v5-8wf4,GHSA-xcj6-pq6g-qj4x,GHSA-vg6x-rcgg-rjx6","CVE-2024-45812,CVE-2024-43796,CVE-2025-32395,CVE-2025-31486,CVE-2025-23061,CVE-2025-31125,CVE-2024-53900,CVE-2025-30208,CVE-2025-24010,CVE-2025-58751,CVE-2025-58752,CVE-2025-46565,CVE-2024-45811","5.3,5.0","MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,LOW,HIGH,CRITICAL,MODERATE",0
bahmutov/cypress-map,50..65,59,2025-09-20T08:31:23Z,package.json,8,0,,,,,0
CatVodSpider-GM/NSFW-Spiders,50..65,59,2025-09-22T05:04:36Z,package.json,0,0,,,,,0
LeoKlaus/Equilibrium,50..65,59,2025-09-21T15:17:48Z,package.json,0,0,,,,,0
swan-cern/jupyter-extensions,50..65,59,2025-09-18T04:33:03Z,package.json,86,4,"GHSA-h6mq-3cj6-h738,GHSA-4vvj-4cpr-p986,GHSA-hc6q-2mpp-qw7j","CVE-2024-43788,CVE-2024-1899,CVE-2023-28154,CVE-2024-43805","7.6,7.6,5.3,6.4","LOW,CRITICAL,MODERATE",0
DrupalizeMe/react-and-drupal-examples,50..65,59,2025-09-11T17:19:05Z,package.json,28,5,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3,GHSA-4vvj-4cpr-p986,GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h","CVE-2025-30360,CVE-2025-30359,CVE-2025-58751,CVE-2024-43788,CVE-2025-58752","5.3,6.4","MODERATE,MODERATE,LOW,LOW,MODERATE",0
jt196/vanilla-cookbook,50..65,59,2025-09-10T08:46:07Z,package.json,62,16,"GHSA-gx9m-whjm-85jf,GHSA-6q87-84jw-cjhp,GHSA-vhxf-7vqr-mrjg,GHSA-356w-63v5-8wf4,GHSA-859w-5945-r5v3,GHSA-9cwx-2883-4wfx,GHSA-4hjh-wcwx-xvwj,GHSA-64vr-g452-qvp3,GHSA-jqfw-vq24-v9c3,GHSA-4r4m-qw57-chr8,GHSA-jr5f-v2jv-69x6,GHSA-x574-m823-4x7w,GHSA-g4jq-h2w9-997c,GHSA-mmhx-hmjr-r674,GHSA-xcj6-pq6g-qj4x,GHSA-vg6x-rcgg-rjx6","CVE-2024-45812,CVE-2025-58751,CVE-2025-32395,CVE-2025-31486,CVE-2025-32388,CVE-2024-47875,CVE-2025-31125,CVE-2025-30208,CVE-2025-24010,CVE-2025-27152,CVE-2024-45801,CVE-2025-58752,CVE-2025-26791,CVE-2025-46565,CVE-2025-58754,CVE-2024-45811","7.5,7.3,5.3","HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,LOW,LOW,MODERATE",43
0dataapp/0data,50..65,59,2025-09-23T15:07:03Z,package.json,17,0,,,,,0
jgazeau/shadocs,50..65,58,2025-08-18T04:29:28Z,package.json,6,0,,,,,0
duncanlang/Letterboxd-Extras,50..65,58,2025-09-21T15:55:36Z,package.json,2,0,,,,,0
samdutton/multihouse,50..65,58,2025-09-17T06:07:28Z,package.json,6,0,,,,,0
voipiran/IssabelCallMonitoring,50..65,58,2025-09-23T12:52:42Z,package.json,0,0,,,,,0
npm/ssri,50..65,58,2025-09-22T15:16:31Z,package.json,4,0,,,,,0
mojahidhasan/fullstack-nextjs-golobe-travel-agency,50..65,59,2025-09-22T18:19:08Z,package.json,82,4,"GHSA-g5qg-72qw-gw5v,GHSA-8mvj-3j78-4qmw,GHSA-xv57-4mr9-wg8v,GHSA-4342-x723-ch2f","CVE-2025-57822,CVE-2025-55173,CVE-2025-57810,CVE-2025-57752",,"HIGH,MODERATE,MODERATE,MODERATE",0
jshttp/forwarded,50..65,58,2025-08-01T04:31:30Z,package.json,11,0,,,,,0
ShahjalalShohag/the-ultimate-topic-list,50..65,58,2025-09-03T01:53:31Z,package.json,24,11,"GHSA-7m27-7ghc-44w9,GHSA-4342-x723-ch2f,GHSA-fr5h-rqp8-mj6g,GHSA-f82v-jwr5-mffw,GHSA-xv57-4mr9-wg8v,GHSA-7gfc-8cq8-jh5f,GHSA-gp8f-8m3g-qvj9,GHSA-g77x-44xx-532m,GHSA-3h52-269p-cp9r,GHSA-g5qg-72qw-gw5v,GHSA-qpjv-v59x-3qc4","CVE-2024-34351,CVE-2025-57752,CVE-2025-48068,CVE-2024-56332,CVE-2024-47831,CVE-2025-57822,CVE-2025-29927,CVE-2024-51479,CVE-2025-32421,CVE-2025-55173,CVE-2024-46982",,"HIGH,MODERATE,HIGH,HIGH,MODERATE,LOW,CRITICAL,LOW,MODERATE,MODERATE,MODERATE",53
Mrandbad/ANDBAD-MD-V2,50..65,58,2025-09-20T10:24:25Z,package.json,41,8,"GHSA-wf5p-g6vw-rhxx,GHSA-x5gf-qvw8-r2rm,GHSA-4hjh-wcwx-xvwj,GHSA-jr5f-v2jv-69x6,GHSA-r683-j2x4-v87g,GHSA-mhxj-85r3-2x55,GHSA-fjxv-7rqg-78g4","CVE-2023-45857,CVE-2022-36313,CVE-2025-7783,CVE-2025-27152,CVE-2022-0235,CVE-2024-57965,CVE-2025-5891,CVE-2025-58754","8.8,5.5,4.3,0.0","HIGH,HIGH,LOW,CRITICAL,MODERATE,HIGH,HIGH",3
caol64/wenyan-pc,50..65,58,2025-09-23T16:37:36Z,package.json,9,0,,,,,0
KoalalorenzoH/P2PDEVIDEO,50..65,58,2025-08-26T16:19:30Z,package.json,0,0,,,,,0
Merry3750/scorigami,50..65,58,2025-09-21T23:36:21Z,package.json,19,2,"GHSA-p8p7-x288-28g6,GHSA-67mh-4wv8-2f99",CVE-2023-28155,6.1,"MODERATE,MODERATE",0
NearSocial/viewer,50..65,58,2025-09-15T23:30:12Z,package.json,70,7,"GHSA-gx9m-whjm-85jf,GHSA-4vvj-4cpr-p986,GHSA-hc6q-2mpp-qw7j,GHSA-4v9v-hfq4-rm2v,GHSA-vhxf-7vqr-mrjg,GHSA-9jgg-88mc-972h,GHSA-mmhx-hmjr-r674","CVE-2025-30360,CVE-2024-45801,CVE-2025-30359,CVE-2025-26791,CVE-2024-43788,CVE-2024-47875,CVE-2023-28154","6.4,7.3","CRITICAL,MODERATE,MODERATE,MODERATE,HIGH,HIGH,MODERATE",1
iVis-at-Bilkent/newt,50..65,58,2025-09-10T21:43:54Z,package.json,45,22,"GHSA-44fp-w29j-9vj5,GHSA-qw6h-vgh9-j6wx,GHSA-ph58-4vrj-w6hr,GHSA-p6mc-m468-83gw,GHSA-vxmc-5x29-h64v,GHSA-9v3m-8fp8-mj99,GHSA-3wqf-4x89-9g79,GHSA-qwcr-r2fm-qrc7,GHSA-4p24-vmcr-4gqj,GHSA-7mvr-5x2g-wfc8,GHSA-rv95-896h-c2vc,GHSA-6433-x5p4-8jc7,GHSA-gxr4-xjj5-5px2,GHSA-9h6g-pr28-7cqp,GHSA-mg49-jqgw-gcj6,GHSA-48ww-j4fc-435p,GHSA-jpcq-cgw6-v4j6,GHSA-hwqf-gcqm-7353,GHSA-3mgp-fx93-9xv5,GHSA-p8p7-x288-28g6,GHSA-6c3j-c64m-qhgq","CVE-2016-10735,CVE-2018-20677,CVE-2018-20676,CVE-2020-11022,BIT-drupal-2020-11023,CVE-2025-47935,CVE-2024-29041,CVE-2020-7769,CVE-2018-14040,CVE-2019-8331,CVE-2024-43796,CVE-2024-45590,CVE-2024-6485,BIT-drupal-2020-11022,CVE-2020-11023,CVE-2023-28155,CVE-2018-14042,CVE-2019-11358,CVE-2024-34391,CVE-2020-8203,CVE-2024-34392,CVE-2021-23400","5.0,6.1,6.9,7.5,6.3,6.1","MODERATE,LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,MODERATE,CRITICAL,CRITICAL,HIGH,HIGH,CRITICAL,MODERATE,MODERATE,MODERATE",10
ezypeeze/nuxt-neo,50..65,58,2024-07-25T14:45:44Z,package.json,33,8,"GHSA-wf5p-g6vw-rhxx,GHSA-qw6h-vgh9-j6wx,GHSA-rv95-896h-c2vc,GHSA-vf6r-87q4-2vjf,GHSA-jr5f-v2jv-69x6,GHSA-qwcr-r2fm-qrc7,GHSA-9wv6-86v2-598j,GHSA-4hjh-wcwx-xvwj","CVE-2024-45296,CVE-2024-34343,CVE-2024-43796,CVE-2024-45590,CVE-2023-45857,CVE-2024-29041,CVE-2025-27152,CVE-2025-58754","7.5,7.5,6.3,5.0,6.3","HIGH,MODERATE,HIGH,HIGH,MODERATE,LOW,MODERATE,HIGH",0
ptarmiganlabs/butler,50..65,58,2025-09-21T06:22:05Z,package.json,65,0,,,,,0
lennart-finke/knottingham,50..65,58,2025-08-28T13:31:47Z,package.json,0,0,,,,,0
PacktPublishing/Learning-Tableau-2022,50..65,58,2025-09-05T09:55:59Z,package.json,0,0,,,,,0
glin/shiny-react-example,50..65,58,2025-09-18T07:36:01Z,package.json,19,2,"GHSA-g4jq-h2w9-997c,GHSA-jqfw-vq24-v9c3","CVE-2025-58751,CVE-2025-58752",5.3,"LOW,LOW",0
ClickHouse/clickhouse-tableau-connector-jdbc,50..65,58,2025-09-07T10:55:07Z,package.json,0,0,,,,,0
ocadotechnology/rapid-router,50..65,58,2025-09-15T11:08:26Z,package.json,0,0,,,,,0
npm/run-script,50..65,58,2025-09-19T15:23:03Z,package.json,10,0,,,,,0
ultrasarker/Processor,50..65,58,2025-09-13T15:23:54Z,package.json,8,5,"GHSA-wf5p-g6vw-rhxx,GHSA-8hc4-vh64-cxmj,GHSA-vg7j-7cwx-8wgw,GHSA-jr5f-v2jv-69x6,GHSA-4hjh-wcwx-xvwj","CVE-2025-27152,CVE-2023-45857,CVE-2024-39338,CVE-2025-58754,CVE-2025-23061",7.5,"MODERATE,HIGH,HIGH,HIGH,CRITICAL",0
viresh-ratnakar/exet,50..65,58,2025-09-21T18:05:40Z,package.json,0,0,,,,,0
chatunitycenter/chatunity-bot,50..65,58,2025-09-22T18:29:16Z,package.json,53,11,"GHSA-56x4-j7p9-fcf9,GHSA-m7xq-9374-9rvx,GHSA-h8hf-x3f4-xwgp,GHSA-mhxj-85r3-2x55,GHSA-v78c-4p63-2j6c,GHSA-4hjh-wcwx-xvwj,GHSA-f825-f98c-gj3g,GHSA-9m93-w8w6-76hh,GHSA-vp56-6g26-6827,GHSA-vg7j-7cwx-8wgw,GHSA-jr5f-v2jv-69x6","BIT-mongoose-2023-3696,CVE-2022-2596,CVE-2023-3696,CVE-2022-24304,CVE-2022-36313,CVE-2025-23061,CVE-2022-2564,CVE-2024-53900,CVE-2025-27152,BIT-mongoose-2022-2564,CVE-2025-58754","5.9,10.0,5.5,7.5","MODERATE,LOW,MODERATE,HIGH,CRITICAL,CRITICAL,HIGH,CRITICAL,HIGH,HIGH,HIGH",4
4IceG/luci-app-sms-tool-js,50..65,58,2025-09-22T16:08:26Z,package.json,0,0,,,,,0
kalisio/krawler,50..65,58,2025-09-17T06:36:16Z,package.json,66,21,"GHSA-qq89-hq3f-393p,GHSA-crh6-fp67-6883,GHSA-29mw-wpgm-hmr9,GHSA-p6mc-m468-83gw,GHSA-wc69-rhjr-hc9g,GHSA-5955-9wpr-37jh,GHSA-3xgq-45jj-v275,GHSA-vxvm-qww3-2fh7,GHSA-3jfq-g458-7qm9,GHSA-r628-mhmh-qjhw,GHSA-9r2w-394v-53qc,GHSA-f5x3-32g6-xq36,GHSA-35jh-r3h4-6jhm,GHSA-5fg8-2547-mr8q,GHSA-vp56-6g26-6827,GHSA-x2fc-mxcx-w4mf,GHSA-p8p7-x288-28g6,GHSA-8hfj-j24r-96c4,GHSA-gxpj-cx7g-858c","CVE-2020-7743,CVE-2022-2596,CVE-2024-28863,CVE-2021-32050,CVE-2022-31129,CVE-2021-32803,CVE-2021-23337,CVE-2022-39353,CVE-2022-37616,CVE-2021-37713,CVE-2022-24785,CVE-2021-37712,CVE-2021-32804,CVE-2024-21538,CVE-2021-32036,CVE-2020-28500,CVE-2021-32796,CVE-2023-28155,CVE-2017-16137,CVE-2021-37701,CVE-2020-8203","7.5,8.2,8.2,9.8,5.9,6.1,7.3,5.4,7.2","LOW,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,MODERATE,CRITICAL,MODERATE,MODERATE,HIGH,HIGH,MODERATE,HIGH,MODERATE,HIGH",0
pythonsir/Miai,50..65,58,2025-09-02T03:03:49Z,package.json,36,2,"GHSA-9v62-24cr-58cx,GHSA-r8f7-9pfq-mjmv",CVE-2020-24025,5.3,"MODERATE,MODERATE",0
htdangkhoa/react-ssr-starter,50..65,58,2025-02-15T06:26:34Z,package.json,79,15,"GHSA-wf5p-g6vw-rhxx,GHSA-4v9v-hfq4-rm2v,GHSA-9jgg-88mc-972h,GHSA-3h5v-q93c-6h6q,GHSA-76p7-773f-r4q5,GHSA-4hjh-wcwx-xvwj,GHSA-pfq8-rq6v-vf5m,GHSA-cm22-4g7w-348p,GHSA-7fh5-64p2-3v2j,GHSA-4vvj-4cpr-p986,GHSA-hc6q-2mpp-qw7j,GHSA-3xgq-45jj-v275,GHSA-jr5f-v2jv-69x6,GHSA-wr3j-pwj9-hqq6","CVE-2025-30359,CVE-2024-11831,CVE-2024-21538,CVE-2023-45857,CVE-2022-37620,CVE-2024-57965,CVE-2024-37890,CVE-2024-43800,CVE-2023-28154,CVE-2025-30360,CVE-2024-29180,CVE-2025-27152,CVE-2024-43788,CVE-2023-44270,CVE-2025-58754","7.5,6.4,0.0,5.0","MODERATE,HIGH,CRITICAL,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,HIGH,HIGH,HIGH,HIGH,HIGH,LOW",0
ShoppinPal/StockUp,50..65,58,2025-08-26T04:34:50Z,package.json,163,47,"GHSA-rm36-94g8-835r,GHSA-h68q-55jf-x68w,GHSA-4xc9-xhrj-v574,GHSA-8vcr-vxm8-293m,GHSA-29mw-wpgm-hmr9,GHSA-fvqr-27wr-82fm,GHSA-rrc9-gqf8-8rwg,GHSA-cf4h-3jhx-xvhq,GHSA-fjxv-7rqg-78g4,GHSA-7xfp-9c55-5vqj,GHSA-9h6g-pr28-7cqp,GHSA-3x9f-74h4-2fqr,GHSA-vc8w-jr9v-vj7f,GHSA-j383-35pm-c5h4,GHSA-x3m3-4wpv-5vgc,GHSA-jf85-cpcp-j695,GHSA-5pgg-2g8v-p4x9,GHSA-m5pj-vjjf-4m3h,GHSA-m2mx-rfpw-jghv,GHSA-p8p7-x288-28g6,GHSA-6xwr-q98w-rvg7,GHSA-m734-r4g6-34f9,GHSA-hxwc-5vw9-2w4w,GHSA-gxpj-cx7g-858c,GHSA-g973-978j-2c3p,GHSA-c75v-2vq8-878f,GHSA-p6mc-m468-83gw,GHSA-x5rq-j2xg-h7qm,GHSA-4r6h-8v6p-xvw6,GHSA-rc3x-jf5g-xvc5,GHSA-qw6h-vgh9-j6wx,GHSA-8wgc-jjvv-cv6v,GHSA-hcj4-xf6x-63wj,GHSA-7x7c-qm48-pq9c,GHSA-qwcr-r2fm-qrc7,GHSA-wc69-rhjr-hc9g,GHSA-724c-6vrf-99rq,GHSA-qvjc-g5vr-mfgr,GHSA-mh5c-679w-hh4r,GHSA-35q2-47q7-3pc3,GHSA-rv95-896h-c2vc,GHSA-48ww-j4fc-435p,GHSA-35jh-r3h4-6jhm,GHSA-hwqf-gcqm-7353,GHSA-9vvw-cc9w-f27h,GHSA-x4w5-r546-x9qh,GHSA-8hfj-j24r-96c4","CVE-2019-10744,CVE-2021-32013,CVE-2024-38999,CVE-2020-28472,CVE-2020-7769,CVE-2024-29041,CVE-2022-31129,CVE-2021-23337,CVE-2022-24785,CVE-2024-43796,CVE-2018-3721,CVE-2020-7729,CVE-2021-4231,CVE-2020-28500,CVE-2025-7783,CVE-2023-28155,CVE-2022-37602,CVE-2017-16137,CVE-2023-30533,CVE-2022-0437,CVE-2022-0436,CVE-2019-1010266,CVE-2020-7746,CVE-2025-48367,CVE-2021-32014,CVE-2022-21803,CVE-2022-1537,CVE-2021-32761,CVE-2021-23495,CVE-2019-15138,CVE-2018-16487,CVE-2021-29469,CVE-2020-36649,CVE-2021-23358,CVE-2024-22363,CVE-2017-16026,CVE-2021-32012,CVE-2024-45590,CVE-2017-20165,CVE-2020-13110,CVE-2020-8203,CVE-2024-6531,CVE-2021-23400","7.8,7.5,7.5,7.8,7.2,6.1,7.5,7.5,7.5,6.3,7.5,6.1,7.5,5.4,3.3,3.3,7.5,3.5,3.5,7.3,5.0,5.0","HIGH,MODERATE,HIGH,MODERATE,HIGH,HIGH,HIGH,HIGH,HIGH,HIGH,MODERATE,CRITICAL,MODERATE,MODERATE,MODERATE,HIGH,HIGH,HIGH,LOW,CRITICAL,MODERATE,HIGH,MODERATE,HIGH,MODERATE,HIGH,MODERATE,HIGH,HIGH,MODERATE,MODERATE,MODERATE,HIGH,HIGH,HIGH,CRITICAL,MODERATE,MODERATE,HIGH,HIGH,MODERATE,MODERATE,HIGH,MODERATE,MODERATE,CRITICAL,HIGH,HIGH,CRITICAL,HIGH,HIGH,HIGH,HIGH,LOW,HIGH,MODERATE,LOW,MODERATE,LOW,CRITICAL",1
obsy/packages,50..65,58,2025-09-08T04:51:04Z,package.json,0,0,,,,,0
sammorrisdesign/interactive-feed,50..65,58,2025-09-23T21:14:15Z,package.json,11,2,GHSA-x3cc-x39p-42qx,"CVE-2023-34104,CVE-2023-26920",7.5,MODERATE,0
DuckBurnIncense/xin-wen-lian-bo,50..65,58,2025-09-23T13:04:50Z,package.json,2,0,,,,,0
u01ai11/MouseView.js,50..65,58,2025-07-12T10:28:19Z,package.json,7,0,,,,,0
msveshnikov/autocode-ai,50..65,58,2025-09-21T07:31:30Z,package.json,23,0,,,,,0
deriv-com/deriv-api,50..65,58,2025-07-22T08:04:42Z,package.json,22,3,"GHSA-3h5v-q93c-6h6q,GHSA-4vvj-4cpr-p986,GHSA-968p-4wvh-cqc8","CVE-2024-43788,CVE-2025-27789,CVE-2024-37890",6.4,"MODERATE,HIGH,MODERATE",0
nishant-666/Firebase-Frontend,50..65,58,2025-07-09T08:13:01Z,package.json,38,12,"GHSA-4342-x723-ch2f,GHSA-rc3x-jf5g-xvc5,GHSA-c59h-r6p8-q9wc,GHSA-fmvm-x8mv-47mj,GHSA-7x7c-qm48-pq9c,GHSA-f82v-jwr5-mffw,GHSA-xv57-4mr9-wg8v,GHSA-7gfc-8cq8-jh5f,GHSA-3wf4-68gx-mph8,GHSA-g77x-44xx-532m,GHSA-g5qg-72qw-gw5v,GHSA-qpjv-v59x-3qc4","CVE-2022-23646,CVE-2025-57752,CVE-2024-47831,CVE-2025-57822,CVE-2025-29927,CVE-2021-23495,CVE-2023-46298,CVE-2024-51479,CVE-2025-32421,CVE-2022-0437,CVE-2024-11023,CVE-2025-55173",5.4,"MODERATE,MODERATE,MODERATE,CRITICAL,LOW,MODERATE,HIGH,LOW,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE,MODERATE",51
